long,lat,cbd_m,gbd_m,ybd_m,north_hangang,district,address,jibun,station,station_m,univ,univ_m,road_m,scale,junse,month,date,guarantee,dong,rent_month,build,new_address,term,contract1,contract2,contract3...26,contract3...27,build_age,station_km,univ_km,cbd_km,gbd_km,ybd_km,scaled_guarantee,predicted,residuals,under_rated
126.9251053,37.6190507,10425.44287,16695.44364,7517.90296,1,nw,서울특별시 은평구 불광동,3**,연신내역,354,서울기독대학교,2301,8m미만,41.14,1,202305,1,11000,불광동,0,1990,통일로78가길,202305~202504,갱신,-,10000,0,33,0.354,2.301,10.42544287,16.69544364,7.51790296,267.3796791,12880.39655,-1880.396553,1
126.9206649,37.6209618,10633.13848,17111.17088,7927.870454,1,nw,서울특별시 은평구 불광동,4**,연신내역,200,서울기독대학교,2340,8m미만,41.33,1,202311,10,7000,불광동,0,1992,통일로82가길,-,-,-,,,31,0.2,2.34,10.63313848,17.11117088,7.927870454,169.3684975,13305.11052,-6305.110525,1
126.9199613,37.6278089,11393.67448,17733.37185,8567.51843,1,nw,서울특별시 은평구 불광동,4**,구파발역,961,서울기독대학교,3057,8m미만,41.58,1,202307,12,10000,불광동,0,1993,통일로94길,202309~202509,-,-,,,30,0.961,3.057,11.39367448,17.73337185,8.56751843,240.5002405,12778.11623,-2778.116227,1
126.9153628,37.5992691,8243.387697,15710.15441,6628.263029,1,nw,서울특별시 은평구 불광동,3**,응암역,88,서울기독대학교,312,8m미만,42.05,1,202309,16,18800,불광동,0,1968,연서로,202310~202510,갱신,-,16800,0,55,0.088,0.312,8.243387697,15.71015441,6.628263029,447.0868014,10715.41702,8084.582984,0
126.9153628,37.5992691,8243.387697,15710.15441,6628.263029,1,nw,서울특별시 은평구 불광동,3**,응암역,88,서울기독대학교,312,8m미만,42.05,1,202309,16,18800,불광동,0,1968,연서로,-,-,-,,,55,0.088,0.312,8.243387697,15.71015441,6.628263029,447.0868014,10715.41702,8084.582984,0
126.9260528,37.6220107,10756.59116,16894.78611,7730.766846,1,nw,서울특별시 은평구 불광동,1**,연신내역,538,서울기독대학교,2630,8m미만,42.6,1,202310,4,16200,불광동,0,2017,연서로37길,202310~202510,갱신,-,15700,0,6,0.538,2.63,10.75659116,16.89478611,7.730766846,380.2816901,16303.52354,-103.5235372,1
126.920503,37.6242835,11001.91389,17401.44603,8225.899672,1,nw,서울특별시 은평구 불광동,3**,연신내역,567,서울기독대학교,2689,8m미만,42.77,1,202308,8,11000,불광동,0,1997,통일로88길,202309~202509,신규,-,0,0,26,0.567,2.689,11.00191389,17.40144603,8.225899672,257.1896189,13901.76711,-2901.767109,1
126.9234679,37.6256731,11157.02446,17354.15548,8194.075617,1,nw,서울특별시 은평구 불광동,4**,연신내역,749,서울기독대학교,2914,8m미만,43.7,1,202310,28,3000,불광동,0,1993,통일로92다길,-,-,-,,,30,0.749,2.914,11.15702446,17.35415548,8.194075617,68.64988558,13464.72195,-10464.72195,1
126.9247132,37.6162222,10110.6421,16479.47148,7294.449894,1,nw,서울특별시 은평구 불광동,2**,연신내역,459,서울기독대학교,2013,8m미만,44.01,1,202310,20,12000,불광동,0,1966,통일로72길,202311~202511,신규,-,0,0,57,0.459,2.013,10.1106421,16.47947148,7.294449894,272.6653033,10558.75904,1441.240962,0
126.9199613,37.6278089,11393.67448,17733.37185,8567.51843,1,nw,서울특별시 은평구 불광동,4**,구파발역,961,서울기독대학교,3057,8m미만,44.6,1,202302,3,7500,불광동,0,1990,통일로94길,202303~202503,신규,-,0,0,33,0.961,3.057,11.39367448,17.73337185,8.56751843,168.161435,13115.66234,-5615.662336,1
126.9153628,37.5992691,8243.387697,15710.15441,6628.263029,1,nw,서울특별시 은평구 불광동,3**,응암역,88,서울기독대학교,312,8m미만,44.95,1,202311,7,7000,불광동,0,1993,연서로,202312~202511,신규,-,0,0,30,0.088,0.312,8.243387697,15.71015441,6.628263029,155.7285873,14404.28166,-7404.281664,1
126.9233748,37.6173212,10230.03608,16649.04839,7463.755141,1,nw,서울특별시 은평구 불광동,3**,연신내역,289,서울기독대학교,2059,8m미만,45.58,1,202302,16,9000,불광동,0,2001,통일로78길,202303~202503,신규,-,0,0,22,0.289,2.059,10.23003608,16.64904839,7.463755141,197.4550241,15300.10693,-6300.106932,1
126.9333114,37.6160354,10139.367,15975.9721,6819.20721,1,nw,서울특별시 은평구 불광동,*,독바위역,264,상명대학교,2424,8m미만,47,1,202302,20,12500,불광동,0,2018,불광로8길,202303~202503,신규,-,0,0,5,0.264,2.424,10.139367,15.9759721,6.81920721,265.9574468,17696.55426,-5196.554264,1
126.9272686,37.6221042,10771.45657,16835.17973,7676.906864,1,nw,서울특별시 은평구 불광동,1**,연신내역,634,서울기독대학교,2690,8m미만,47.12,1,202304,17,7500,불광동,0,1993,연서로38길,202304~202504,갱신,-,6000,0,30,0.634,2.69,10.77145657,16.83517973,7.676906864,159.1680815,14365.77353,-6865.773533,1
126.9271713,37.6259783,11200.60253,17177.10541,8037.069344,1,nw,서울특별시 은평구 불광동,4**,연신내역,925,서울기독대학교,3069,8m미만,49.21,1,202301,16,9425,불광동,0,1992,연서로41가길,202302~202502,갱신,-,8925,0,31,0.925,3.069,11.20060253,17.17710541,8.037069344,191.5261126,14457.46924,-5032.469245,1
126.9280691,37.627225,11342.58342,17237.86016,8110.147869,1,nw,서울특별시 은평구 불광동,4*,독바위역,1072,서울기독대학교,3228,8m미만,49.5,1,202302,17,15000,불광동,0,1990,연서로43가길,202304~202504,신규,-,0,0,33,1.072,3.228,11.34258342,17.23786016,8.110147869,303.030303,14146.60215,853.3978529,0
126.9282311,37.621126,10667.36759,16697.32832,7539.220049,1,nw,서울특별시 은평구 불광동,3**,독바위역,521,서울기독대학교,2639,8m미만,51.96,1,202310,4,13000,불광동,0,1997,연서로34가길,202310~202510,신규,-,0,0,26,0.521,2.639,10.66736759,16.69732832,7.539220049,250.1924557,16073.44075,-3073.440749,1
126.9297466,37.6244391,11042.50301,16902.62111,7769.849332,1,nw,서울특별시 은평구 불광동,1**,독바위역,730,서울기독대학교,3023,8m미만,52.38,1,202310,31,7000,불광동,0,1995,불광로22길,202310~202510,갱신,-,6000,0,28,0.73,3.023,11.04250301,16.90262111,7.769849332,133.6387934,15732.0786,-8732.078599,1
126.9297466,37.6244391,11042.50301,16902.62111,7769.849332,1,nw,서울특별시 은평구 불광동,1**,독바위역,730,서울기독대학교,3023,8m미만,52.38,1,202310,31,13000,불광동,0,1995,불광로22길,202310~202510,갱신,-,12000,0,28,0.73,3.023,11.04250301,16.90262111,7.769849332,248.1863307,15732.0786,-2732.078599,1
126.9280691,37.627225,11342.58342,17237.86016,8110.147869,1,nw,서울특별시 은평구 불광동,5*,독바위역,1072,서울기독대학교,3228,8m미만,52.74,1,202310,31,12000,불광동,0,1983,연서로43가길,-,-,-,,,40,1.072,3.228,11.34258342,17.23786016,8.110147869,227.5312856,14052.38109,-2052.381085,1
126.9153628,37.5992691,8243.387697,15710.15441,6628.263029,1,nw,서울특별시 은평구 불광동,3**,응암역,88,서울기독대학교,312,8m미만,53.22,1,202303,2,14000,불광동,0,1997,연서로,202305~202505,신규,-,0,0,26,0.088,0.312,8.243387697,15.71015441,6.628263029,263.0590004,16802.78927,-2802.789265,1
126.9199613,37.6278089,11393.67448,17733.37185,8567.51843,1,nw,서울특별시 은평구 불광동,4**,구파발역,961,서울기독대학교,3057,8m미만,53.98,1,202303,27,12000,불광동,0,1972,통일로94길,202305~202505,갱신,-,10000,0,51,0.961,3.057,11.39367448,17.73337185,8.56751843,222.3045572,13116.28512,-1116.285121,1
126.9247132,37.6162222,10110.6421,16479.47148,7294.449894,1,nw,서울특별시 은평구 불광동,3**,연신내역,459,서울기독대학교,2013,8m미만,55.8,1,202305,25,25000,불광동,0,1965,통일로72길,-,-,-,,,58,0.459,2.013,10.1106421,16.47947148,7.294449894,448.0286738,13169.27413,11830.72587,0
126.9247132,37.6162222,10110.6421,16479.47148,7294.449894,1,nw,서울특별시 은평구 불광동,3**,연신내역,459,서울기독대학교,2013,8m미만,55.8,1,202305,25,25000,불광동,0,1965,통일로72길,202308~202508,-,-,,,58,0.459,2.013,10.1106421,16.47947148,7.294449894,448.0286738,13169.27413,11830.72587,0
126.9247132,37.6162222,10110.6421,16479.47148,7294.449894,1,nw,서울특별시 은평구 불광동,3**,연신내역,459,서울기독대학교,2013,8m미만,55.8,1,202305,25,25000,불광동,0,1965,통일로72길,-,-,-,,,58,0.459,2.013,10.1106421,16.47947148,7.294449894,448.0286738,13169.27413,11830.72587,0
126.9288168,37.6272188,11345.43702,17197.16168,8074.372356,1,nw,서울특별시 은평구 불광동,7*,독바위역,1047,서울기독대학교,3256,8m미만,56,1,202310,30,11500,불광동,0,1993,연서로43길,202310~202510,갱신,-,9500,0,30,1.047,3.256,11.34543702,17.19716168,8.074372356,205.3571429,16036.61263,-4536.612634,1
126.920503,37.6242835,11001.91389,17401.44603,8225.899672,1,nw,서울특별시 은평구 불광동,3**,연신내역,567,서울기독대학교,2689,8m미만,56.13,1,202303,23,14000,불광동,0,1990,통일로88길,202305~202505,신규,-,0,0,33,0.567,2.689,11.00191389,17.40144603,8.225899672,249.420987,16151.88211,-2151.882107,1
126.9247132,37.6162222,10110.6421,16479.47148,7294.449894,1,nw,서울특별시 은평구 불광동,3**,연신내역,459,서울기독대학교,2013,8m미만,58,1,202307,14,15000,불광동,0,1997,통일로72길,202309~202509,신규,-,0,0,26,0.459,2.013,10.1106421,16.47947148,7.294449894,258.6206897,17540.76039,-2540.760392,1
126.924603,37.6209939,10639.80765,16889.18323,7716.078937,1,nw,서울특별시 은평구 불광동,3**,연신내역,369,서울기독대학교,2472,8m미만,58.41,1,202310,28,12000,불광동,0,1997,연서로33길,202311~202511,신규,-,0,0,26,0.369,2.472,10.63980765,16.88918323,7.716078937,205.4442732,17708.98633,-5708.986327,1
126.9199613,37.6278089,11393.67448,17733.37185,8567.51843,1,nw,서울특별시 은평구 불광동,4**,구파발역,961,서울기독대학교,3057,8m미만,58.7,1,202301,6,14000,불광동,0,1990,통일로94길,202302~202502,신규,-,0,0,33,0.961,3.057,11.39367448,17.73337185,8.56751843,238.5008518,16381.98037,-2381.980366,1
126.9260528,37.6220107,10756.59116,16894.78611,7730.766846,1,nw,서울특별시 은평구 불광동,4**,연신내역,538,서울기독대학교,2630,8m미만,59.17,1,202301,9,20000,불광동,0,1971,연서로37길,202302~202502,신규,-,0,0,52,0.538,2.63,10.75659116,16.89478611,7.730766846,338.0091262,14590.61987,5409.380127,0
126.9207212,37.6203319,10563.19226,17054.98993,7870.597356,1,nw,서울특별시 은평구 불광동,4**,연신내역,131,서울기독대학교,2275,8m미만,59.68,1,202302,10,15000,불광동,0,1991,통일로82길,202302~202502,신규,-,0,0,32,0.131,2.275,10.56319226,17.05498993,7.870597356,251.3404826,17499.2501,-2499.250101,1
126.9271713,37.6259783,11200.60253,17177.10541,8037.069344,1,nw,서울특별시 은평구 불광동,4**,연신내역,925,서울기독대학교,3069,8m미만,60,1,202311,13,12200,불광동,0,1981,연서로41가길,202312~202512,신규,-,0,0,42,0.925,3.069,11.20060253,17.17710541,8.037069344,203.3333333,15629.50308,-3429.503079,1
126.924603,37.6209939,10639.80765,16889.18323,7716.078937,1,nw,서울특별시 은평구 불광동,3**,연신내역,369,서울기독대학교,2472,8m미만,63.74,1,202306,13,17000,불광동,0,1997,연서로33길,202307~202507,신규,-,0,0,26,0.369,2.472,10.63980765,16.88918323,7.716078937,266.7085033,18943.70087,-1943.700873,1
126.9153628,37.5992691,8243.387697,15710.15441,6628.263029,1,nw,서울특별시 은평구 불광동,1**,응암역,88,서울기독대학교,312,25m이상,64.86,1,202309,5,13000,불광동,0,1990,연서로,-,-,-,,,33,0.088,0.312,8.243387697,15.71015441,6.628263029,200.431699,18654.4598,-5654.459795,1
126.9272686,37.6221042,10771.45657,16835.17973,7676.906864,1,nw,서울특별시 은평구 불광동,4**,연신내역,634,서울기독대학교,2690,8m미만,65.88,1,202310,11,16500,불광동,0,1993,연서로38길,202310~202510,갱신,-,15000,0,30,0.634,2.69,10.77145657,16.83517973,7.676906864,250.4553734,18711.59809,-2211.598089,1
126.9233748,37.6173212,10230.03608,16649.04839,7463.755141,1,nw,서울특별시 은평구 불광동,3**,연신내역,289,서울기독대학교,2059,8m미만,66.45,1,202308,11,20000,불광동,0,1992,통일로78길,202309~202509,신규,-,0,0,31,0.289,2.059,10.23003608,16.64904839,7.463755141,300.9781791,19048.57618,951.4238234,0
126.930953,37.6146395,9965.755566,15988.49589,6815.434129,1,nw,서울특별시 은평구 불광동,2**,독바위역,457,서울기독대학교,2231,8m미만,69.62,1,202307,2,10000,불광동,0,1966,불광로5가길,202307~202507,갱신,-,13000,0,57,0.457,2.231,9.965755566,15.98849589,6.815434129,143.636886,16489.14223,-6489.14223,1
126.9265314,37.6211834,10666.49045,16796.95862,7631.615094,1,nw,서울특별시 은평구 불광동,1**,연신내역,528,서울기독대학교,2569,8m미만,72.63,1,202310,19,19000,불광동,0,1997,연서로34길,202311~202511,신규,-,0,0,26,0.528,2.569,10.66649045,16.79695862,7.631615094,261.5998899,20856.67024,-1856.670237,1
126.9333114,37.6160354,10139.367,15975.9721,6819.20721,1,nw,서울특별시 은평구 불광동,*,독바위역,264,상명대학교,2424,8m미만,73.91,1,202301,23,18000,불광동,0,1993,불광로8길,202302~202502,신규,-,0,0,30,0.264,2.424,10.139367,15.9759721,6.81920721,243.5394399,20913.28823,-2913.28823,1
126.9263993,37.6240063,10979.08301,17047.79016,7893.933735,1,nw,서울특별시 은평구 불광동,4**,연신내역,710,서울기독대학교,2842,8m미만,75.77,1,202302,26,15000,불광동,0,1997,연서로37가길,-,-,-,,,26,0.71,2.842,10.97908301,17.04779016,7.893933735,197.9675333,21413.41063,-6413.410633,1
126.9265314,37.6211834,10666.49045,16796.95862,7631.615094,1,nw,서울특별시 은평구 불광동,1**,연신내역,528,서울기독대학교,2569,8m미만,76.86,1,202309,11,12000,불광동,0,1997,연서로34길,202310~202510,신규,-,0,0,26,0.528,2.569,10.66649045,16.79695862,7.631615094,156.128025,21836.56565,-9836.565646,1
126.9329293,37.619374,10504.75267,16286.65726,7145.320919,1,nw,서울특별시 은평구 불광동,1*,독바위역,108,상명대학교,2687,12m미만,82.07,1,202308,1,10000,불광동,0,1989,불광로14길,202310~202510,신규,-,0,0,34,0.108,2.687,10.50475267,16.28665726,7.145320919,121.8472036,22457.80402,-12457.80402,1
126.9249783,37.6203711,10571.60122,16814.88213,7640.975243,1,nw,서울특별시 은평구 불광동,3**,연신내역,367,서울기독대학교,2425,8m미만,85.01,1,202305,2,27000,불광동,0,1996,연서로32길,202305~202505,갱신,-,22000,0,27,0.367,2.425,10.57160122,16.81488213,7.640975243,317.609693,23752.99415,3247.005846,0
126.941546,37.611123,9702.871713,15096.54915,5963.847571,1,nw,서울특별시 은평구 불광동,6**,불광역,1000,상명대학교,1515,8m미만,92.55,1,202306,24,28000,불광동,0,2008,진흥로19길,-,-,-,,,15,1,1.515,9.702871713,15.09654915,5.963847571,302.539168,26389.19919,1610.800809,0
126.9279573,37.6230324,10877.35656,16877.49582,7726.927511,1,nw,서울특별시 은평구 불광동,1**,독바위역,682,서울기독대학교,2809,8m미만,101.1,1,202304,22,13000,불광동,0,1996,연서로40길,202304~202504,신규,-,0,0,27,0.682,2.809,10.87735656,16.87749582,7.726927511,128.5855589,27186.60307,-14186.60307,1
126.9129834,37.5905081,7292.287719,15236.40883,6320.130571,1,nw,서울특별시 은평구 신사동,3**,새절역,64,서울기독대학교,1155,8m미만,13,1,202302,23,9500,신사동,0,2018,증산로17길,202304~202504,신규,-,0,0,5,0.064,1.155,7.292287719,15.23640883,6.320130571,730.7692308,10026.03043,-526.0304259,1
126.8956938,37.582593,6771.665183,15955.37269,7451.966482,1,nw,서울특별시 은평구 신사동,2**,수색역,198,명지대학교 인문캠퍼스,2419,8m미만,17.93,1,202307,26,8000,신사동,0,2017,은평터널로,202308~202508,신규,-,0,0,6,0.198,2.419,6.771665183,15.95537269,7.451966482,446.1795873,10901.81862,-2901.818624,1
126.9129834,37.5905081,7292.287719,15236.40883,6320.130571,1,nw,서울특별시 은평구 신사동,3**,새절역,64,서울기독대학교,1155,8m미만,18,1,202302,1,9500,신사동,0,2018,증산로17길,202302~202502,신규,-,0,0,5,0.064,1.155,7.292287719,15.23640883,6.320130571,527.7777778,11184.29923,-1684.299231,1
126.8956938,37.582593,6771.665183,15955.37269,7451.966482,1,nw,서울특별시 은평구 신사동,1**,수색역,198,명지대학교 인문캠퍼스,2419,8m미만,19,1,202309,10,12000,신사동,0,1992,은평터널로,-,신규,-,0,0,31,0.198,2.419,6.771665183,15.95537269,7.451966482,631.5789474,8132.619407,3867.380593,0
126.9107804,37.6005714,8423.730731,16107.7511,7044.703561,1,nw,서울특별시 은평구 신사동,*,응암역,479,서울기독대학교,156,8m미만,20,1,202303,20,8000,신사동,0,1997,갈현로2길,-,-,-,,,26,0.479,0.156,8.423730731,16.1077511,7.044703561,400,8754.555762,-754.5557625,1
126.9129834,37.5905081,7292.287719,15236.40883,6320.130571,1,nw,서울특별시 은평구 신사동,3**,새절역,64,서울기독대학교,1155,8m미만,20.5,1,202305,19,7000,신사동,0,2018,증산로17길,202306~202506,신규,-,0,0,5,0.064,1.155,7.292287719,15.23640883,6.320130571,341.4634146,11763.43363,-4763.433633,1
126.9131232,37.5962313,7923.161414,15634.60387,6612.623298,1,nw,서울특별시 은평구 신사동,2*,응암역,328,서울기독대학교,522,8m미만,27,1,202301,3,11000,신사동,0,2009,증산로21가길,202302~202502,신규,-,0,0,14,0.328,0.522,7.923161414,15.63460387,6.612623298,407.4074074,11954.7978,-954.7977982,1
126.9147403,37.5971813,8016.137457,15596.47101,6546.563387,1,nw,서울특별시 은평구 신사동,2*,응암역,160,서울기독대학교,459,25m미만,27,1,202303,25,15000,신사동,0,2016,증산로23길,202305~202505,신규,-,0,0,7,0.16,0.459,8.016137457,15.59647101,6.546563387,555.5555556,12953.55759,2046.442407,0
126.9054293,37.5915158,7501.282825,15828.79481,6971.461754,1,nw,서울특별시 은평구 신사동,1**,새절역,722,서울기독대학교,1215,8m미만,29,1,202303,18,6500,신사동,0,1994,은평터널로5길,202303~202503,신규,-,0,0,29,0.722,1.215,7.501282825,15.82879481,6.971461754,224.137931,10236.51669,-3736.516688,1
126.9107804,37.6005714,8423.730731,16107.7511,7044.703561,1,nw,서울특별시 은평구 신사동,*,응암역,479,서울기독대학교,156,8m미만,33,1,202303,4,6500,신사동,0,1994,갈현로2길,202303~202503,갱신,-,6000,0,29,0.479,0.156,8.423730731,16.1077511,7.044703561,196.969697,11404.00641,-4904.006406,1
126.9107804,37.6005714,8423.730731,16107.7511,7044.703561,1,nw,서울특별시 은평구 신사동,*,응암역,479,서울기독대학교,156,8m미만,33,1,202308,21,5000,신사동,0,1994,갈현로2길,-,-,-,,,29,0.479,0.156,8.423730731,16.1077511,7.044703561,151.5151515,11404.00641,-6404.006406,1
126.8956938,37.582593,6771.665183,15955.37269,7451.966482,1,nw,서울특별시 은평구 신사동,1**,수색역,198,명지대학교 인문캠퍼스,2419,8m미만,33,1,202308,31,10000,신사동,0,1992,은평터널로,-,-,-,,,31,0.198,2.419,6.771665183,15.95537269,7.451966482,303.030303,11375.77206,-1375.772061,1
